p001,2024-03-10 20:00:00,14,50,16,67,791,0,正常,正常,正常
p002,2024-03-10 20:00:00,14,74,18,76,774,0,正常,正常,正常
p003,2024-03-10 20:00:00,14,68,15,74,774,0,正常,正常,正常
p004,2024-03-10 20:00:00,14,62,21,61,636,0,正常,正常,正常
p005,2024-03-10 20:00:00,14,72,22,73,849,0,正常,正常,正常
p006,2024-03-10 20:00:00,14,50,19,61,694,0,正常,正常,正常
p001,2024-03-10 21:00:00,12,63,19,61,601,0,正常,正常,正常
p002,2024-03-10 21:00:00,13,71,23,83,881,0,正常,正常,正常
p003,2024-03-10 21:00:00,13,57,22,64,628,0,正常,正常,正常
p004,2024-03-10 21:00:00,13,59,21,72,699,0,正常,正常,正常
p005,2024-03-10 21:00:00,13,66,24,66,783,0,正常,正常,正常
p006,2024-03-10 21:00:00,13,55,18,62,757,0,正常,正常,正常
p001,2024-03-10 22:00:00,10,65,20,66,722,0,正常,正常,正常
p002,2024-03-10 22:00:00,12,70,21,79,898,0,正常,正常,正常
p003,2024-03-10 22:00:00,12,64,19,71,627,0,正常,正常,正常
p004,2024-03-10 22:00:00,12,56,20,71,730,0,正常,正常,正常
p005,2024-03-10 22:00:00,12,55,24,83,725,0,正常,正常,正常
p006,2024-03-10 22:00:00,12,68,20,80,739,0,正常,正常,正常
p001,2024-03-10 23:00:00,8,59,20,67,790,0,正常,正常,正常
p002,2024-03-10 23:00:00,11,59,20,75,875,0,正常,正常,正常
p003,2024-03-10 23:00:00,11,55,19,77,779,0,正常,正常,正常
p004,2024-03-10 23:00:00,11,55,15,63,636,0,正常,正常,正常
p005,2024-03-10 23:00:00,11,63,23,72,827,0,正常,正常,正常
p006,2024-03-10 23:00:00,11,52,19,70,665,0,正常,正常,正常
p001,2024-03-11 00:00:00,10,67,16,72,752,0,正常,正常,正常
p002,2024-03-11 00:00:00,10,67,25,68,873,0,正常,正常,正常
p003,2024-03-11 00:00:00,10,59,18,79,716,0,正常,正常,正常
p004,2024-03-11 00:00:00,10,70,20,79,644,0,正常,正常,正常
p005,2024-03-11 00:00:00,10,56,23,69,834,0,正常,正常,正常
p006,2024-03-11 00:00:00,10,59,20,65,746,0,正常,正常,正常
p001,2024-03-11 01:00:00,10,51,17,76,790,0,正常,正常,正常
p002,2024-03-11 01:00:00,10,58,21,72,755,0,正常,正常,正常
p003,2024-03-11 01:00:00,10,58,21,75,676,0,正常,正常,正常
p004,2024-03-11 01:00:00,10,59,15,64,712,0,正常,正常,正常
p005,2024-03-11 01:00:00,10,58,23,82,896,0,正常,正常,正常
p006,2024-03-11 01:00:00,10,70,18,77,658,0,正常,正常,正常
p001,2024-03-11 02:00:00,10,66,16,75,696,0,正常,正常,正常
p002,2024-03-11 02:00:00,10,72,24,66,703,0,正常,正常,正常
p003,2024-03-11 02:00:00,10,70,17,64,792,0,正常,正常,正常
p004,2024-03-11 02:00:00,10,60,21,70,719,0,正常,正常,正常
p005,2024-03-11 02:00:00,10,57,20,83,776,0,正常,正常,正常
p006,2024-03-11 02:00:00,10,54,19,60,647,0,正常,正常,正常
p001,2024-03-11 03:00:00,10,51,15,64,673,0,正常,正常,正常
p002,2024-03-11 03:00:00,10,72,21,84,878,0,正常,正常,正常
p003,2024-03-11 03:00:00,10,69,15,63,635,0,正常,正常,正常
p004,2024-03-11 03:00:00,10,64,22,69,668,0,正常,正常,正常
p005,2024-03-11 03:00:00,10,65,21,79,715,0,正常,正常,正常
p006,2024-03-11 03:00:00,10,57,15,75,679,0,正常,正常,正常
p001,2024-03-11 04:00:00,10,55,15,76,736,0,正常,正常,正常
p002,2024-03-11 04:00:00,10,58,18,84,812,0,正常,正常,正常
p003,2024-03-11 04:00:00,10,59,21,64,749,0,正常,正常,正常
p004,2024-03-11 04:00:00,10,70,18,63,739,0,正常,正常,正常
p005,2024-03-11 04:00:00,10,71,25,84,817,0,正常,正常,正常
p006,2024-03-11 04:00:00,10,54,15,66,766,0,正常,正常,正常
p001,2024-03-11 05:00:00,10,65,20,61,735,0,正常,正常,正常
p002,2024-03-11 05:00:00,10,69,21,76,858,0,正常,正常,正常
p003,2024-03-11 05:00:00,10,68,18,77,657,0,正常,正常,正常
p004,2024-03-11 05:00:00,10,66,16,61,764,0,正常,正常,正常
p005,2024-03-11 05:00:00,10,57,24,76,856,0,正常,正常,正常
p006,2024-03-11 05:00:00,10,65,16,69,724,0,正常,正常,正常
p001,2024-03-11 06:00:00,10,54,18,75,735,0,正常,正常,正常
p002,2024-03-11 06:00:00,10,74,24,76,794,0,正常,正常,正常
p003,2024-03-11 06:00:00,10,55,20,74,693,0,正常,正常,正常
p004,2024-03-11 06:00:00,10,53,17,63,675,0,正常,正常,正常
p005,2024-03-11 06:00:00,10,62,18,74,834,0,正常,正常,正常
p006,2024-03-11 06:00:00,10,56,19,62,680,0,正常,正常,正常
p001,2024-03-11 07:00:00,12,51,18,66,612,0,正常,正常,正常
p002,2024-03-11 07:00:00,11,67,20,81,763,0,正常,正常,正常
p003,2024-03-11 07:00:00,11,55,21,79,665,0,正常,正常,正常
p004,2024-03-11 07:00:00,11,68,18,75,749,0,正常,正常,正常
p005,2024-03-11 07:00:00,11,68,21,65,807,0,正常,正常,正常
p006,2024-03-11 07:00:00,11,54,20,67,620,0,正常,正常,正常
p001,2024-03-11 08:00:00,14,57,18,69,614,26622,正常,正常,正常
p002,2024-03-11 08:00:00,12,64,19,76,879,25776,正常,正常,正常
p003,2024-03-11 08:00:00,12,60,17,68,740,23981,正常,正常,正常
p004,2024-03-11 08:00:00,12,59,21,80,682,25852,正常,正常,正常
p005,2024-03-11 08:00:00,12,69,20,70,775,26483,正常,正常,正常
p006,2024-03-11 08:00:00,12,65,19,72,641,29655,正常,正常,正常
p001,2024-03-11 09:00:00,16,53,17,79,730,21055,正常,正常,正常
p002,2024-03-11 09:00:00,13,65,19,73,823,32193,正常,正常,正常
p003,2024-03-11 09:00:00,13,69,16,65,623,27160,正常,正常,正常
p004,2024-03-11 09:00:00,13,51,22,66,772,28698,正常,正常,正常
p005,2024-03-11 09:00:00,13,68,22,66,744,27004,正常,正常,正常
p006,2024-03-11 09:00:00,13,58,19,75,607,20032,正常,正常,正常
p001,2024-03-11 10:00:00,18,60,20,80,661,20323,正常,正常,正常
p002,2024-03-11 10:00:00,14,71,24,69,813,27373,正常,正常,正常
p003,2024-03-11 10:00:00,14,65,20,72,768,26839,正常,正常,正常
p004,2024-03-11 10:00:00,14,64,20,65,683,29011,正常,正常,正常
p005,2024-03-11 10:00:00,14,75,18,81,731,31364,正常,正常,正常
p006,2024-03-11 10:00:00,14,62,15,73,680,23624,正常,正常,正常
p001,2024-03-11 11:00:00,20,63,19,74,603,27016,正常,正常,正常
p002,2024-03-11 11:00:00,15,72,18,73,865,26672,正常,正常,正常
p003,2024-03-11 11:00:00,15,66,15,63,631,25681,正常,正常,正常
p004,2024-03-11 11:00:00,15,52,22,75,674,21138,正常,正常,正常
p005,2024-03-11 11:00:00,15,68,20,72,708,34869,正常,正常,正常
p006,2024-03-11 11:00:00,15,70,18,77,621,27981,正常,正常,正常
p001,2024-03-11 12:00:00,22,52,15,60,660,22886,正常,正常,正常
p002,2024-03-11 12:00:00,16,69,18,75,771,31444,正常,正常,正常
p003,2024-03-11 12:00:00,16,51,19,61,649,29227,正常,正常,正常
p004,2024-03-11 12:00:00,16,69,21,75,617,28584,正常,正常,正常
p005,2024-03-11 12:00:00,16,66,20,75,752,28906,正常,正常,正常
p006,2024-03-11 12:00:00,16,57,19,71,634,28423,正常,正常,正常
p001,2024-03-11 13:00:00,28,54,19,72,714,20240,正常,正常,正常
p002,2024-03-11 13:00:00,21,61,20,72,731,26888,正常,正常,正常
p003,2024-03-11 13:00:00,21,57,16,63,670,29808,正常,正常,正常
p004,2024-03-11 13:00:00,21,65,20,67,607,28595,正常,正常,正常
p005,2024-03-11 13:00:00,21,57,24,82,809,32754,正常,正常,正常
p006,2024-03-11 13:00:00,21,61,16,69,700,22621,正常,正常,正常
p001,2024-03-11 14:00:00,26,62,19,74,750,21061,正常,正常,正常
p002,2024-03-11 14:00:00,20,56,22,72,865,25944,正常,正常,正常
p003,2024-03-11 14:00:00,20,59,21,75,684,27094,正常,正常,正常
p004,2024-03-11 14:00:00,20,50,18,63,675,21123,正常,正常,正常
p005,2024-03-11 14:00:00,20,67,22,71,754,27417,正常,正常,正常
p006,2024-03-11 14:00:00,20,56,15,77,611,25889,正常,正常,正常
p001,2024-03-11 15:00:00,24,63,18,80,713,21978,正常,正常,正常
p002,2024-03-11 15:00:00,19,75,20,69,825,26414,正常,正常,正常
p003,2024-03-11 15:00:00,19,64,22,78,736,22676,正常,正常,正常
p004,2024-03-11 15:00:00,19,54,18,72,727,20453,正常,正常,正常
p005,2024-03-11 15:00:00,19,57,21,69,859,33892,正常,正常,正常
p006,2024-03-11 15:00:00,19,69,17,65,619,20233,正常,正常,正常
p001,2024-03-11 16:00:00,22,61,20,69,639,28996,正常,正常,正常
p002,2024-03-11 16:00:00,18,66,22,74,819,34295,正常,正常,正常
p003,2024-03-11 16:00:00,18,55,15,61,772,25521,正常,正常,正常
p004,2024-03-11 16:00:00,18,64,21,79,735,22358,正常,正常,正常
p005,2024-03-11 16:00:00,18,56,23,67,772,27509,正常,正常,正常
p006,2024-03-11 16:00:00,18,50,20,66,614,23129,正常,正常,正常
p001,2024-03-11 17:00:00,20,56,18,61,705,0,正常,正常,正常
p002,2024-03-11 17:00:00,17,64,18,76,899,0,正常,正常,正常
p003,2024-03-11 17:00:00,17,60,21,69,791,0,正常,正常,正常
p004,2024-03-11 17:00:00,17,51,18,66,691,0,正常,正常,正常
p005,2024-03-11 17:00:00,17,73,24,67,899,0,正常,正常,正常
p006,2024-03-11 17:00:00,17,50,15,80,676,0,正常,正常,正常
p001,2024-03-11 18:00:00,18,57,15,77,704,0,正常,正常,正常
p002,2024-03-11 18:00:00,16,68,24,66,863,0,正常,正常,正常
p003,2024-03-11 18:00:00,16,54,19,67,656,0,正常,正常,正常
p004,2024-03-11 18:00:00,16,68,18,65,786,0,正常,正常,正常
p005,2024-03-11 18:00:00,16,69,22,75,808,0,正常,正常,正常
p006,2024-03-11 18:00:00,16,70,19,79,740,0,正常,正常,正常
p001,2024-03-11 19:00:00,16,55,17,65,765,0,正常,正常,正常
p002,2024-03-11 19:00:00,15,69,18,71,780,0,正常,正常,正常
p003,2024-03-11 19:00:00,15,50,22,70,613,0,正常,正常,正常
p004,2024-03-11 19:00:00,15,53,17,73,797,0,正常,正常,正常
p005,2024-03-11 19:00:00,15,58,25,77,873,0,正常,正常,正常
p006,2024-03-11 19:00:00,15,52,16,73,705,0,正常,正常,正常
p001,2024-03-11 20:00:00,14,54,17,63,676,0,正常,正常,正常
p002,2024-03-11 20:00:00,14,65,18,78,757,0,正常,正常,正常
p003,2024-03-11 20:00:00,14,63,17,65,612,0,正常,正常,正常
p004,2024-03-11 20:00:00,14,67,19,72,654,0,正常,正常,正常
p005,2024-03-11 20:00:00,14,74,19,83,836,0,正常,正常,正常
p006,2024-03-11 20:00:00,14,65,20,69,774,0,正常,正常,正常
p001,2024-03-11 21:00:00,12,62,18,70,629,0,正常,正常,正常
p002,2024-03-11 21:00:00,13,67,19,69,896,0,正常,正常,正常
p003,2024-03-11 21:00:00,13,69,22,74,730,0,正常,正常,正常
p004,2024-03-11 21:00:00,13,59,19,72,662,0,正常,正常,正常
p005,2024-03-11 21:00:00,13,61,20,82,747,0,正常,正常,正常
p006,2024-03-11 21:00:00,13,56,16,68,780,0,正常,正常,正常
p001,2024-03-11 22:00:00,10,61,18,62,650,0,正常,正常,正常
p002,2024-03-11 22:00:00,12,70,19,67,835,0,正常,正常,正常
p003,2024-03-11 22:00:00,12,63,22,76,660,0,正常,正常,正常
p004,2024-03-11 22:00:00,12,68,19,74,746,0,正常,正常,正常
p005,2024-03-11 22:00:00,12,59,21,79,753,0,正常,正常,正常
p006,2024-03-11 22:00:00,12,59,15,71,641,0,正常,正常,正常
p001,2024-03-11 23:00:00,8,53,17,69,754,0,正常,正常,正常
p002,2024-03-11 23:00:00,11,67,20,73,810,0,正常,正常,正常
p003,2024-03-11 23:00:00,11,50,18,79,738,0,正常,正常,正常
p004,2024-03-11 23:00:00,11,56,18,71,634,0,正常,正常,正常
p005,2024-03-11 23:00:00,11,58,18,69,749,0,正常,正常,正常
p006,2024-03-11 23:00:00,11,55,17,61,727,0,正常,正常,正常
p001,2024-03-12 00:00:00,10,66,16,79,618,0,正常,正常,正常
p002,2024-03-12 00:00:00,10,73,24,73,765,0,正常,正常,正常
p003,2024-03-12 00:00:00,10,52,16,67,698,0,正常,正常,正常
p004,2024-03-12 00:00:00,10,66,15,69,741,0,正常,正常,正常
p005,2024-03-12 00:00:00,10,67,19,75,711,0,正常,正常,正常
p006,2024-03-12 00:00:00,10,66,16,64,669,0,正常,正常,正常
p001,2024-03-12 01:00:00,10,64,16,62,634,0,正常,正常,正常
p002,2024-03-12 01:00:00,10,58,19,66,816,0,正常,正常,正常
p003,2024-03-12 01:00:00,10,69,22,75,684,0,正常,正常,正常
p004,2024-03-12 01:00:00,10,68,22,65,709,0,正常,正常,正常
p005,2024-03-12 01:00:00,10,74,19,81,841,0,正常,正常,正常
p006,2024-03-12 01:00:00,10,61,20,76,606,0,正常,正常,正常
p001,2024-03-12 02:00:00,10,59,17,62,624,0,正常,正常,正常
p002,2024-03-12 02:00:00,10,65,21,85,806,0,正常,正常,正常
p003,2024-03-12 02:00:00,10,69,19,61,775,0,正常,正常,正常
p004,2024-03-12 02:00:00,10,68,19,68,626,0,正常,正常,正常
p005,2024-03-12 02:00:00,10,67,21,78,839,0,正常,正常,正常
p006,2024-03-12 02:00:00,10,57,18,60,609,0,正常,正常,正常
p001,2024-03-12 03:00:00,10,53,18,67,717,0,正常,正常,正常
p002,2024-03-12 03:00:00,10,66,18,68,899,0,正常,正常,正常
p003,2024-03-12 03:00:00,10,65,19,78,616,0,正常,正常,正常
p004,2024-03-12 03:00:00,10,54,18,69,625,0,正常,正常,正常
p005,2024-03-12 03:00:00,10,68,24,74,842,0,正常,正常,正常
p006,2024-03-12 03:00:00,10,57,18,73,728,0,正常,正常,正常
p001,2024-03-12 04:00:00,10,50,17,74,720,0,正常,正常,正常
p002,2024-03-12 04:00:00,10,62,24,74,885,0,正常,正常,正常
p003,2024-03-12 04:00:00,10,53,19,70,796,0,正常,正常,正常
p004,2024-03-12 04:00:00,10,57,19,70,769,0,正常,正常,正常
p005,2024-03-12 04:00:00,10,61,19,67,769,0,正常,正常,正常
p006,2024-03-12 04:00:00,10,62,20,75,776,0,正常,正常,正常
p001,2024-03-12 05:00:00,10,67,18,60,778,0,正常,正常,正常
p002,2024-03-12 05:00:00,10,56,23,81,809,0,正常,正常,正常
p003,2024-03-12 05:00:00,10,68,17,72,686,0,正常,正常,正常
p004,2024-03-12 05:00:00,10,51,18,75,678,0,正常,正常,正常
p005,2024-03-12 05:00:00,10,74,20,67,778,0,正常,正常,正常
p006,2024-03-12 05:00:00,10,55,17,73,793,0,正常,正常,正常
p001,2024-03-12 06:00:00,10,54,20,64,650,0,正常,正常,正常
p002,2024-03-12 06:00:00,10,56,19,68,890,0,正常,正常,正常
p003,2024-03-12 06:00:00,10,68,21,67,667,0,正常,正常,正常
p004,2024-03-12 06:00:00,10,54,22,67,627,0,正常,正常,正常
p005,2024-03-12 06:00:00,10,58,22,66,820,0,正常,正常,正常
p006,2024-03-12 06:00:00,10,58,20,71,751,0,正常,正常,正常
p001,2024-03-12 07:00:00,12,59,19,62,747,0,正常,正常,正常
p002,2024-03-12 07:00:00,11,57,20,84,789,0,正常,正常,正常
p003,2024-03-12 07:00:00,11,57,18,71,726,0,正常,正常,正常
p004,2024-03-12 07:00:00,11,51,17,71,643,0,正常,正常,正常
p005,2024-03-12 07:00:00,11,64,23,73,801,0,正常,正常,正常
p006,2024-03-12 07:00:00,11,50,15,74,678,0,正常,正常,正常
p001,2024-03-12 08:00:00,14,56,17,73,679,24021,正常,正常,正常
p002,2024-03-12 08:00:00,12,72,21,71,725,29290,正常,正常,正常
p003,2024-03-12 08:00:00,12,57,16,76,750,24070,正常,正常,正常
p004,2024-03-12 08:00:00,12,59,15,78,675,22728,正常,正常,正常
p005,2024-03-12 08:00:00,12,65,24,70,785,27442,正常,正常,正常
p006,2024-03-12 08:00:00,12,69,20,79,759,28704,正常,正常,正常
p001,2024-03-12 09:00:00,16,52,18,66,686,26524,正常,正常,正常
p002,2024-03-12 09:00:00,13,63,18,73,726,28954,正常,正常,正常
p003,2024-03-12 09:00:00,13,59,17,74,799,22447,正常,正常,正常
p004,2024-03-12 09:00:00,13,67,15,73,696,24604,正常,正常,正常
p005,2024-03-12 09:00:00,13,75,24,78,873,30600,正常,正常,正常
p006,2024-03-12 09:00:00,13,63,18,64,709,21641,正常,正常,正常
p001,2024-03-12 10:00:00,18,53,16,80,647,22935,正常,正常,正常
p002,2024-03-12 10:00:00,14,68,23,76,851,25812,正常,正常,正常
p003,2024-03-12 10:00:00,14,64,21,68,765,23775,正常,正常,正常
p004,2024-03-12 10:00:00,14,53,20,73,744,21067,正常,正常,正常
p005,2024-03-12 10:00:00,14,73,24,78,885,33332,正常,正常,正常
p006,2024-03-12 10:00:00,14,55,17,77,638,25935,正常,正常,正常
p001,2024-03-12 11:00:00,20,63,17,66,692,22070,正常,正常,正常
p002,2024-03-12 11:00:00,15,73,24,84,813,32182,正常,正常,正常
p003,2024-03-12 11:00:00,15,57,21,69,675,24534,正常,正常,正常
p004,2024-03-12 11:00:00,15,63,19,73,770,27323,正常,正常,正常
p005,2024-03-12 11:00:00,15,56,22,77,778,25457,正常,正常,正常
p006,2024-03-12 11:00:00,15,52,17,69,657,23264,正常,正常,正常
p001,2024-03-12 12:00:00,22,63,16,69,662,24559,正常,正常,正常
p002,2024-03-12 12:00:00,16,72,23,72,878,30482,正常,正常,正常
p003,2024-03-12 12:00:00,16,60,17,80,686,21952,正常,正常,正常
p004,2024-03-12 12:00:00,16,61,16,79,605,28959,正常,正常,正常
p005,2024-03-12 12:00:00,16,61,19,81,760,34567,正常,正常,正常
p006,2024-03-12 12:00:00,16,50,19,77,790,28449,正常,正常,正常
p001,2024-03-12 13:00:00,28,59,16,60,779,27072,正常,正常,正常
p002,2024-03-12 13:00:00,21,67,22,68,841,25661,正常,正常,正常
p003,2024-03-12 13:00:00,21,62,20,63,655,29901,正常,正常,正常
p004,2024-03-12 13:00:00,21,68,18,75,743,29002,正常,正常,正常
p005,2024-03-12 13:00:00,21,56,25,71,763,26361,正常,正常,正常
p006,2024-03-12 13:00:00,21,64,19,80,706,21083,正常,正常,正常
p001,2024-03-12 14:00:00,26,70,16,65,650,22101,正常,正常,正常
p002,2024-03-12 14:00:00,20,58,25,74,845,26093,正常,正常,正常
p003,2024-03-12 14:00:00,20,51,17,80,775,20930,正常,正常,正常
p004,2024-03-12 14:00:00,20,60,20,63,688,29742,正常,正常,正常
p005,2024-03-12 14:00:00,20,65,21,83,805,33758,正常,正常,正常
p006,2024-03-12 14:00:00,20,62,16,80,647,29929,正常,正常,正常
p001,2024-03-12 15:00:00,24,62,19,73,684,20473,正常,正常,正常
p002,2024-03-12 15:00:00,19,65,22,81,893,34015,正常,正常,正常
p003,2024-03-12 15:00:00,19,57,18,62,618,20677,正常,正常,正常
p004,2024-03-12 15:00:00,19,61,17,69,734,24377,正常,正常,正常
p005,2024-03-12 15:00:00,19,66,18,84,776,29843,正常,正常,正常
p006,2024-03-12 15:00:00,19,64,18,66,763,26230,正常,正常,正常
p001,2024-03-12 16:00:00,22,59,17,66,651,24218,正常,正常,正常
p002,2024-03-12 16:00:00,18,57,23,79,702,26250,正常,正常,正常
p003,2024-03-12 16:00:00,18,56,20,77,784,28210,正常,正常,正常
p004,2024-03-12 16:00:00,18,68,21,78,603,24497,正常,正常,正常
p005,2024-03-12 16:00:00,18,66,21,85,836,27373,正常,正常,正常
p006,2024-03-12 16:00:00,18,62,17,76,635,29531,正常,正常,正常
p001,2024-03-12 17:00:00,20,65,17,61,660,0,正常,正常,正常
p002,2024-03-12 17:00:00,17,59,23,82,832,0,正常,正常,正常
p003,2024-03-12 17:00:00,17,56,15,73,628,0,正常,正常,正常
p004,2024-03-12 17:00:00,17,64,20,64,773,0,正常,正常,正常
p005,2024-03-12 17:00:00,17,62,20,75,724,0,正常,正常,正常
p006,2024-03-12 17:00:00,17,69,20,66,716,0,正常,正常,正常
p001,2024-03-12 18:00:00,18,61,18,62,735,0,正常,正常,正常
p002,2024-03-12 18:00:00,16,75,22,78,732,0,正常,正常,正常
p003,2024-03-12 18:00:00,16,68,17,67,793,0,正常,正常,正常
p004,2024-03-12 18:00:00,16,55,16,71,648,0,正常,正常,正常
p005,2024-03-12 18:00:00,16,57,21,71,847,0,正常,正常,正常
p006,2024-03-12 18:00:00,16,62,16,68,796,0,正常,正常,正常
p001,2024-03-12 19:00:00,16,70,18,79,762,0,正常,正常,正常
p002,2024-03-12 19:00:00,15,72,23,68,780,0,正常,正常,正常
p003,2024-03-12 19:00:00,15,64,19,62,678,0,正常,正常,正常
p004,2024-03-12 19:00:00,15,51,16,63,625,0,正常,正常,正常
p005,2024-03-12 19:00:00,15,58,19,71,842,0,正常,正常,正常
p006,2024-03-12 19:00:00,15,60,18,64,769,0,正常,正常,正常
p001,2024-03-12 20:00:00,14,66,17,80,732,0,正常,正常,正常
p002,2024-03-12 20:00:00,14,75,20,83,796,0,正常,正常,正常
p003,2024-03-12 20:00:00,14,60,20,79,736,0,正常,正常,正常
p004,2024-03-12 20:00:00,14,61,15,60,606,0,正常,正常,正常
p005,2024-03-12 20:00:00,14,69,22,71,864,0,正常,正常,正常
p006,2024-03-12 20:00:00,14,61,16,74,760,0,正常,正常,正常
p001,2024-03-12 21:00:00,12,60,15,63,689,0,正常,正常,正常
p002,2024-03-12 21:00:00,13,63,22,82,865,0,正常,正常,正常
p003,2024-03-12 21:00:00,13,62,17,63,772,0,正常,正常,正常
p004,2024-03-12 21:00:00,13,63,18,68,709,0,正常,正常,正常
p005,2024-03-12 21:00:00,13,71,21,84,725,0,正常,正常,正常
p006,2024-03-12 21:00:00,13,54,17,73,669,0,正常,正常,正常
p001,2024-03-12 22:00:00,10,70,16,78,668,0,正常,正常,正常
p002,2024-03-12 22:00:00,12,75,25,72,742,0,正常,正常,正常
p003,2024-03-12 22:00:00,12,70,15,75,619,0,正常,正常,正常
p004,2024-03-12 22:00:00,12,65,19,76,782,0,正常,正常,正常
p005,2024-03-12 22:00:00,12,68,24,78,729,0,正常,正常,正常
p006,2024-03-12 22:00:00,12,64,15,75,658,0,正常,正常,正常
p001,2024-03-12 23:00:00,8,54,15,71,659,0,正常,正常,正常
p002,2024-03-12 23:00:00,11,64,19,69,704,0,正常,正常,正常
p003,2024-03-12 23:00:00,11,60,22,72,653,0,正常,正常,正常
p004,2024-03-12 23:00:00,11,54,17,71,683,0,正常,正常,正常
p005,2024-03-12 23:00:00,11,64,18,66,725,0,正常,正常,正常
p006,2024-03-12 23:00:00,11,55,20,74,710,0,正常,正常,正常
p001,2024-03-13 00:00:00,10,54,17,65,799,0,正常,正常,正常
p002,2024-03-13 00:00:00,10,57,25,69,809,0,正常,正常,正常
p003,2024-03-13 00:00:00,10,65,17,74,700,0,正常,正常,正常
p004,2024-03-13 00:00:00,10,51,19,63,608,0,正常,正常,正常
p005,2024-03-13 00:00:00,10,69,21,85,828,0,正常,正常,正常
p006,2024-03-13 00:00:00,10,62,20,77,799,0,正常,正常,正常
p001,2024-03-13 01:00:00,10,63,16,79,764,0,正常,正常,正常
p002,2024-03-13 01:00:00,10,64,18,68,784,0,正常,正常,正常
p003,2024-03-13 01:00:00,10,65,17,61,680,0,正常,正常,正常
p004,2024-03-13 01:00:00,10,50,15,80,764,0,正常,正常,正常
p005,2024-03-13 01:00:00,10,67,25,71,857,0,正常,正常,正常
p006,2024-03-13 01:00:00,10,67,18,73,724,0,正常,正常,正常
p001,2024-03-13 02:00:00,10,69,19,72,706,0,正常,正常,正常
p002,2024-03-13 02:00:00,10,65,23,75,709,0,正常,正常,正常
p003,2024-03-13 02:00:00,10,66,22,67,685,0,正常,正常,正常
p004,2024-03-13 02:00:00,10,64,20,69,672,0,正常,正常,正常
p005,2024-03-13 02:00:00,10,67,22,79,856,0,正常,正常,正常
p006,2024-03-13 02:00:00,10,58,17,66,699,0,正常,正常,正常
p001,2024-03-13 03:00:00,10,68,18,60,720,0,正常,正常,正常
p002,2024-03-13 03:00:00,10,55,18,75,762,0,正常,正常,正常
p003,2024-03-13 03:00:00,10,59,20,76,798,0,正常,正常,正常
p004,2024-03-13 03:00:00,10,59,19,74,753,0,正常,正常,正常
p005,2024-03-13 03:00:00,10,59,18,67,809,0,正常,正常,正常
p006,2024-03-13 03:00:00,10,56,19,65,765,0,正常,正常,正常
p001,2024-03-13 04:00:00,10,59,19,66,690,0,正常,正常,正常
p002,2024-03-13 04:00:00,10,60,25,65,709,0,正常,正常,正常
p003,2024-03-13 04:00:00,10,65,17,69,606,0,正常,正常,正常
p004,2024-03-13 04:00:00,10,63,22,62,660,0,正常,正常,正常
p005,2024-03-13 04:00:00,10,61,20,67,753,0,正常,正常,正常
p006,2024-03-13 04:00:00,10,67,17,64,642,0,正常,正常,正常
p001,2024-03-13 05:00:00,10,69,17,80,675,0,正常,正常,正常
p002,2024-03-13 05:00:00,10,60,21,76,805,0,正常,正常,正常
p003,2024-03-13 05:00:00,10,59,16,61,624,0,正常,正常,正常
p004,2024-03-13 05:00:00,10,53,22,61,700,0,正常,正常,正常
p005,2024-03-13 05:00:00,10,61,25,80,783,0,正常,正常,正常
p006,2024-03-13 05:00:00,10,50,18,76,759,0,正常,正常,正常
p001,2024-03-13 06:00:00,10,52,19,74,638,0,正常,正常,正常
p002,2024-03-13 06:00:00,10,55,24,75,754,0,正常,正常,正常
p003,2024-03-13 06:00:00,10,69,22,76,675,0,正常,正常,正常
p004,2024-03-13 06:00:00,10,54,20,71,654,0,正常,正常,正常
p005,2024-03-13 06:00:00,10,60,25,73,800,0,正常,正常,正常
p006,2024-03-13 06:00:00,10,53,15,80,631,0,正常,正常,正常
p001,2024-03-13 07:00:00,12,68,18,71,653,0,正常,正常,正常
p002,2024-03-13 07:00:00,11,75,21,65,746,0,正常,正常,正常
p003,2024-03-13 07:00:00,11,52,17,80,690,0,正常,正常,正常
p004,2024-03-13 07:00:00,11,65,15,70,757,0,正常,正常,正常
p005,2024-03-13 07:00:00,11,68,19,70,893,0,正常,正常,正常
p006,2024-03-13 07:00:00,11,58,17,75,632,0,正常,正常,正常
p001,2024-03-13 08:00:00,14,66,15,73,751,22323,正常,正常,正常
p002,2024-03-13 08:00:00,12,55,18,65,884,26930,正常,正常,正常
p003,2024-03-13 08:00:00,12,54,22,74,780,24459,正常,正常,正常
p004,2024-03-13 08:00:00,12,68,19,70,642,22866,正常,正常,正常
p005,2024-03-13 08:00:00,12,67,21,68,738,30176,正常,正常,正常
p006,2024-03-13 08:00:00,12,65,15,65,769,27530,正常,正常,正常
p001,2024-03-13 09:00:00,16,58,20,74,641,20921,正常,正常,正常
p002,2024-03-13 09:00:00,13,73,25,72,850,28583,正常,正常,正常
p003,2024-03-13 09:00:00,13,53,17,74,724,20355,正常,正常,正常
p004,2024-03-13 09:00:00,13,59,21,78,795,25234,正常,正常,正常
p005,2024-03-13 09:00:00,13,72,23,82,868,33903,正常,正常,正常
p006,2024-03-13 09:00:00,13,53,17,62,726,29581,正常,正常,正常
p001,2024-03-13 10:00:00,18,66,18,60,712,22305,正常,正常,正常
p002,2024-03-13 10:00:00,14,70,24,67,778,25375,正常,正常,正常
p003,2024-03-13 10:00:00,14,58,20,71,612,28975,正常,正常,正常
